region_code,weather_param,year,key,value
Scotland,,1993,SEP,105.1
Scotland,,1993,OCT,76.1
Scotland,,1993,NOV,48.1
Scotland,,1993,DEC,23.0
Scotland,,1994,JAN,27.6
Scotland,,1994,FEB,54.8
Scotland,,1994,MAR,87.5
Scotland,,1994,APR,126.6
Scotland,,1994,MAY,203.8
Scotland,,1994,JUN,141.1
Scotland,,1994,JUL,147.8
Scotland,,1994,AUG,130.3
Scotland,,1994,SEP,105.6
Scotland,,1994,OCT,71.7
Scotland,,1994,NOV,35.1
Scotland,,1994,DEC,28.5
Scotland,,1995,JAN,32.2
Scotland,,1995,FEB,60.5
Scotland,,1995,MAR,92.7
Scotland,,1995,APR,120.2
Scotland,,1995,MAY,164.9
Scotland,,1995,JUN,212.4
Scotland,,1995,JUL,181.2
Scotland,,1995,AUG,218.4
Scotland,,1995,SEP,95.7
Scotland,,1995,OCT,75.6
Scotland,,1995,NOV,41.7
Scotland,,1995,DEC,35.4
Scotland,,1996,JAN,20.3
Scotland,,1996,FEB,71.4
Scotland,,1996,MAR,64.6
Scotland,,1996,APR,99.0
Scotland,,1996,MAY,169.9
Scotland,,1996,JUN,187.0
Scotland,,1996,JUL,143.1
Scotland,,1996,AUG,122.9
Scotland,,1996,SEP,138.0
Scotland,,1996,OCT,65.3
Scotland,,1996,NOV,59.8
Scotland,,1996,DEC,29.2
Scotland,,1997,JAN,31.9
Scotland,,1997,FEB,57.4
Scotland,,1997,MAR,93.7
Scotland,,1997,APR,104.3
Scotland,,1997,MAY,167.6
Scotland,,1997,JUN,144.8
Scotland,,1997,JUL,151.7
Scotland,,1997,AUG,170.8
Scotland,,1997,SEP,131.8
Scotland,,1997,OCT,92.7
Scotland,,1997,NOV,28.8
Scotland,,1997,DEC,21.5
Scotland,,1998,JAN,29.2
Scotland,,1998,FEB,36.1
Scotland,,1998,MAR,64.0
Scotland,,1998,APR,132.0
Scotland,,1998,MAY,158.0
Scotland,,1998,JUN,140.2
Scotland,,1998,JUL,104.9
Scotland,,1998,AUG,119.5
Scotland,,1998,SEP,105.4
Scotland,,1998,OCT,96.3
Scotland,,1998,NOV,50.9
Scotland,,1998,DEC,24.7
Scotland,,1999,JAN,32.7
Scotland,,1999,FEB,70.0
Scotland,,1999,MAR,102.5
Scotland,,1999,APR,130.3
Scotland,,1999,MAY,156.4
Scotland,,1999,JUN,133.7
Scotland,,1999,JUL,161.4
Scotland,,1999,AUG,149.4
Scotland,,1999,SEP,99.8
Scotland,,1999,OCT,65.1
Scotland,,1999,NOV,41.8
Scotland,,1999,DEC,30.2
Scotland,,2000,JAN,41.7
Scotland,,2000,FEB,59.2
Scotland,,2000,MAR,81.0
Scotland,,2000,APR,125.8
Scotland,,2000,MAY,229.3
Scotland,,2000,JUN,141.6
Scotland,,2000,JUL,146.7
Scotland,,2000,AUG,135.4
Scotland,,2000,SEP,96.7
Scotland,,2000,OCT,79.9
Scotland,,2000,NOV,49.2
Scotland,,2000,DEC,28.4
Scotland,,2001,JAN,52.3
Scotland,,2001,FEB,76.3
Scotland,,2001,MAR,118.3
Scotland,,2001,APR,137.6
Scotland,,2001,MAY,211.1
Scotland,,2001,JUN,131.4
Scotland,,2001,JUL,107.3
Scotland,,2001,AUG,128.8
Scotland,,2001,SEP,95.9
Scotland,,2001,OCT,62.7
Scotland,,2001,NOV,37.9
Scotland,,2001,DEC,43.7
Scotland,,2002,JAN,27.9
Scotland,,2002,FEB,53.7
Scotland,,2002,MAR,104.8
Scotland,,2002,APR,138.8
Scotland,,2002,MAY,159.8
Scotland,,2002,JUN,129.0
Scotland,,2002,JUL,100.5
Scotland,,2002,AUG,133.7
Scotland,,2002,SEP,110.1
Scotland,,2002,OCT,73.9
Scotland,,2002,NOV,38.9
Scotland,,2002,DEC,23.3
Scotland,,2003,JAN,39.6
Scotland,,2003,FEB,91.7
Scotland,,2003,MAR,144.2
Scotland,,2003,APR,165.6
Scotland,,2003,MAY,141.1
Scotland,,2003,JUN,163.4
Scotland,,2003,JUL,138.0
Scotland,,2003,AUG,182.2
Scotland,,2003,SEP,115.0
Scotland,,2003,OCT,106.4
Scotland,,2003,NOV,58.0
Scotland,,2003,DEC,31.9
Scotland,,2004,JAN,30.1
Scotland,,2004,FEB,81.4
Scotland,,2004,MAR,109.8
Scotland,,2004,APR,104.8
Scotland,,2004,MAY,183.8
Scotland,,2004,JUN,118.9
Scotland,,2004,JUL,132.0
Scotland,,2004,AUG,147.2
Scotland,,2004,SEP,119.0
Scotland,,2004,OCT,61.0
Scotland,,2004,NOV,42.4
Scotland,,2004,DEC,33.5
Scotland,,2005,JAN,32.9
Scotland,,2005,FEB,63.9
Scotland,,2005,MAR,85.1
Scotland,,2005,APR,149.5
Scotland,,2005,MAY,185.9
Scotland,,2005,JUN,135.0
Scotland,,2005,JUL,144.0
Scotland,,2005,AUG,143.2
Scotland,,2005,SEP,101.7
Scotland,,2005,OCT,59.7
Scotland,,2005,NOV,55.3
Scotland,,2005,DEC,30.4
Scotland,,2006,JAN,34.3
Scotland,,2006,FEB,63.6
Scotland,,2006,MAR,72.3
Scotland,,2006,APR,171.0
Scotland,,2006,MAY,190.3
Scotland,,2006,JUN,176.5
Scotland,,2006,JUL,195.2
Scotland,,2006,AUG,116.3
Scotland,,2006,SEP,112.1
Scotland,,2006,OCT,69.1
Scotland,,2006,NOV,52.7
Scotland,,2006,DEC,38.2
Scotland,,2007,JAN,35.6
Scotland,,2007,FEB,61.0
Scotland,,2007,MAR,125.1
Scotland,,2007,APR,180.1
Scotland,,2007,MAY,181.2
Scotland,,2007,JUN,127.6
Scotland,,2007,JUL,125.9
Scotland,,2007,AUG,125.4
Scotland,,2007,SEP,97.3
Scotland,,2007,OCT,89.5
Scotland,,2007,NOV,39.6
Scotland,,2007,DEC,38.9
Scotland,,2008,JAN,25.0
Scotland,,2008,FEB,76.3
Scotland,,2008,MAR,110.0
Scotland,,2008,APR,154.2
Scotland,,2008,MAY,211.9
Scotland,,2008,JUN,146.0
Scotland,,2008,JUL,139.8
Scotland,,2008,AUG,96.0
Scotland,,2008,SEP,82.8
Scotland,,2008,OCT,89.0
Scotland,,2008,NOV,50.2
Scotland,,2008,DEC,32.3
Scotland,,2009,JAN,42.1
Scotland,,2009,FEB,45.1
Scotland,,2009,MAR,113.2
Scotland,,2009,APR,143.0
Scotland,,2009,MAY,211.7
Scotland,,2009,JUN,204.4
Scotland,,2009,JUL,156.7
Scotland,,2009,AUG,128.3
Scotland,,2009,SEP,103.8
Scotland,,2009,OCT,75.8
Scotland,,2009,NOV,49.5
Scotland,,2009,DEC,29.4
Scotland,,2010,JAN,41.5
Scotland,,2010,FEB,67.0
Scotland,,2010,MAR,96.7
Scotland,,2010,APR,150.8
Scotland,,2010,MAY,191.1
Scotland,,2010,JUN,157.3
Scotland,,2010,JUL,118.6
Scotland,,2010,AUG,137.9
Scotland,,2010,SEP,112.6
Scotland,,2010,OCT,87.6
Scotland,,2010,NOV,55.2
Scotland,,2010,DEC,41.8
Scotland,,2011,JAN,41.5
Scotland,,2011,FEB,55.6
Scotland,,2011,MAR,90.7
Scotland,,2011,APR,176.6
Scotland,,2011,MAY,177.4
Scotland,,2011,JUN,138.7
Scotland,,2011,JUL,160.0
Scotland,,2011,AUG,100.3
Scotland,,2011,SEP,97.5
Scotland,,2011,OCT,55.0
Scotland,,2011,NOV,56.8
Scotland,,2011,DEC,23.4
Scotland,,2012,JAN,44.1
Scotland,,2012,FEB,50.4
Scotland,,2012,MAR,126.8
Scotland,,2012,APR,121.1
Scotland,,2012,MAY,205.2
Scotland,,2012,JUN,110.4
Scotland,,2012,JUL,99.1
Scotland,,2012,AUG,138.8
Scotland,,2012,SEP,113.7
Scotland,,2012,OCT,83.1
Scotland,,2012,NOV,52.9
Scotland,,2012,DEC,29.4
Scotland,,2013,JAN,25.5
Scotland,,2013,FEB,81.8
Scotland,,2013,MAR,88.1
Scotland,,2013,APR,166.9
Scotland,,2013,MAY,156.8
Scotland,,2013,JUN,147.4
Scotland,,2013,JUL,203.8
Scotland,,2013,AUG,118.1
Scotland,,2013,SEP,102.0
Scotland,,2013,OCT,60.7
Scotland,,2013,NOV,59.6
Scotland,,2013,DEC,22.3
Scotland,,2014,JAN,25.0
Scotland,,2014,FEB,54.8
Scotland,,2014,MAR,108.6
Scotland,,2014,APR,137.7
Scotland,,2014,MAY,118.0
Scotland,,2014,JUN,124.1
Scotland,,2014,JUL,192.9
Scotland,,2014,AUG,145.8
Scotland,,2014,SEP,101.6
Scotland,,2014,OCT,65.5
Scotland,,2014,NOV,42.5
Scotland,,2014,DEC,34.6
Scotland,,2015,JAN,41.9
Scotland,,2015,FEB,67.0
Scotland,,2015,MAR,109.2
Scotland,,2015,APR,199.4
Scotland,,2015,MAY,167.9
Scotland,,2015,JUN,129.2
Scotland,,2015,JUL,124.7
Scotland,,2015,AUG,138.0
Scotland,,2015,SEP,130.3
Scotland,,2015,OCT,88.2
Scotland,,2015,NOV,33.9
Scotland,,2015,DEC,20.7
Scotland,,2016,JAN,20.9
Scotland,,2016,FEB,75.1
Scotland,,2016,MAR,105.3
Scotland,,2016,APR,146.6
Scotland,,2016,MAY,205.6
Scotland,,2016,JUN,142.5
Scotland,,2016,JUL,108.1
Scotland,,2016,AUG,146.0
Scotland,,2016,SEP,97.3
Scotland,,2016,OCT,96.8
Scotland,,2016,NOV,64.0
Scotland,,2016,DEC,20.8
Scotland,,2017,JAN,48.5
Scotland,,2017,FEB,62.3
Scotland,,2017,MAR,123.8
Scotland,,2017,APR,132.0
Scotland,,2017,MAY,222.7
Scotland,,2017,JUN,114.8
Scotland,,2017,JUL,147.7
Scotland,,2017,AUG,130.5
Scotland,,2017,SEP,95.4
Scotland,,2017,OCT,56.5
Scotland,,2017,NOV,131.6
Scotland,,2017,DEC,478.4
Scotland,,1910,JAN,152.8
Scotland,,1910,FEB,153.4
Scotland,,1910,MAR,87.5
Scotland,,1910,APR,149.0
Scotland,,1910,MAY,85.1
Scotland,,1910,JUN,57.0
Scotland,,1910,JUL,118.0
Scotland,,1910,AUG,184.9
Scotland,,1910,SEP,48.5
Scotland,,1910,OCT,90.6
Scotland,,1910,NOV,147.9
Scotland,,1910,DEC,151.9
Scotland,,1911,JAN,96.2
Scotland,,1911,FEB,165.3
Scotland,,1911,MAR,73.1
Scotland,,1911,APR,106.9
Scotland,,1911,MAY,76.7
Scotland,,1911,JUN,82.5
Scotland,,1911,JUL,92.2
Scotland,,1911,AUG,88.4
Scotland,,1911,SEP,85.0
Scotland,,1911,OCT,95.4
Scotland,,1911,NOV,193.6
Scotland,,1911,DEC,211.7
Scotland,,1912,JAN,126.8
Scotland,,1912,FEB,108.3
Scotland,,1912,MAR,137.9
Scotland,,1912,APR,86.0
Scotland,,1912,MAY,67.3
Scotland,,1912,JUN,125.1
Scotland,,1912,JUL,80.5
Scotland,,1912,AUG,142.4
Scotland,,1912,SEP,81.3
Scotland,,1912,OCT,150.0
Scotland,,1912,NOV,163.8
Scotland,,1912,DEC,261.0
Scotland,,1913,JAN,125.0
Scotland,,1913,FEB,97.3
Scotland,,1913,MAR,174.4
Scotland,,1913,APR,106.8
Scotland,,1913,MAY,107.9
Scotland,,1913,JUN,102.2
Scotland,,1913,JUL,32.7
Scotland,,1913,AUG,48.9
Scotland,,1913,SEP,80.8
Scotland,,1913,OCT,106.1
Scotland,,1913,NOV,186.5
Scotland,,1913,DEC,145.7
Scotland,,1914,JAN,135.0
Scotland,,1914,FEB,164.4
Scotland,,1914,MAR,139.5
Scotland,,1914,APR,91.0
Scotland,,1914,MAY,84.2
Scotland,,1914,JUN,47.6
Scotland,,1914,JUL,93.7
Scotland,,1914,AUG,107.0
Scotland,,1914,SEP,76.0
Scotland,,1914,OCT,62.9
Scotland,,1914,NOV,195.9
Scotland,,1914,DEC,228.0
Scotland,,1915,JAN,147.1
Scotland,,1915,FEB,167.6
Scotland,,1915,MAR,94.5
Scotland,,1915,APR,119.2
Scotland,,1915,MAY,35.2
Scotland,,1915,JUN,41.6
Scotland,,1915,JUL,127.2
Scotland,,1915,AUG,89.9
Scotland,,1915,SEP,87.1
Scotland,,1915,OCT,78.3
Scotland,,1915,NOV,106.6
Scotland,,1915,DEC,187.0
Scotland,,1916,JAN,208.5
Scotland,,1916,FEB,165.4
Scotland,,1916,MAR,76.9
Scotland,,1916,APR,104.9
Scotland,,1916,MAY,124.2
Scotland,,1916,JUN,87.8
Scotland,,1916,JUL,114.3
Scotland,,1916,AUG,99.7
Scotland,,1916,SEP,58.5
Scotland,,1916,OCT,230.6
Scotland,,1916,NOV,168.9
Scotland,,1916,DEC,142.5
Scotland,,1917,JAN,103.9
Scotland,,1917,FEB,33.7
Scotland,,1917,MAR,86.2
Scotland,,1917,APR,77.8
Scotland,,1917,MAY,77.7
Scotland,,1917,JUN,89.8
Scotland,,1917,JUL,54.7
Scotland,,1917,AUG,155.8
Scotland,,1917,SEP,118.4
Scotland,,1917,OCT,236.4
Scotland,,1917,NOV,231.3
Scotland,,1917,DEC,92.1
Scotland,,1918,JAN,136.3
Scotland,,1918,FEB,176.1
Scotland,,1918,MAR,50.9
Scotland,,1918,APR,38.5
Scotland,,1918,MAY,77.2
Scotland,,1918,JUN,62.0
Scotland,,1918,JUL,141.9
Scotland,,1918,AUG,126.4
Scotland,,1918,SEP,176.9
Scotland,,1918,OCT,169.6
Scotland,,1918,NOV,150.6
Scotland,,1918,DEC,154.4
Scotland,,1919,JAN,122.7
Scotland,,1919,FEB,42.0
Scotland,,1919,MAR,113.9
Scotland,,1919,APR,119.5
Scotland,,1919,MAY,32.1
Scotland,,1919,JUN,114.4
Scotland,,1919,JUL,39.7
Scotland,,1919,AUG,109.4
Scotland,,1919,SEP,135.3
Scotland,,1919,OCT,82.7
Scotland,,1919,NOV,158.9
Scotland,,1919,DEC,199.1
Scotland,,1920,JAN,193.5
Scotland,,1920,FEB,188.0
Scotland,,1920,MAR,146.5
Scotland,,1920,APR,83.2
Scotland,,1920,MAY,129.6
Scotland,,1920,JUN,49.8
Scotland,,1920,JUL,109.0
Scotland,,1920,AUG,111.7
Scotland,,1920,SEP,97.2
Scotland,,1920,OCT,78.1
Scotland,,1920,NOV,147.5
Scotland,,1920,DEC,127.2
Scotland,,1921,JAN,224.0
Scotland,,1921,FEB,53.0
Scotland,,1921,MAR,179.6
Scotland,,1921,APR,50.9
Scotland,,1921,MAY,91.9
Scotland,,1921,JUN,33.2
Scotland,,1921,JUL,104.4
Scotland,,1921,AUG,131.1
Scotland,,1921,SEP,84.1
Scotland,,1921,OCT,138.3
Scotland,,1921,NOV,80.3
Scotland,,1921,DEC,227.0
Scotland,,1922,JAN,155.3
Scotland,,1922,FEB,150.8
Scotland,,1922,MAR,81.1
Scotland,,1922,APR,98.4
Scotland,,1922,MAY,123.3
Scotland,,1922,JUN,74.3
Scotland,,1922,JUL,115.4
Scotland,,1922,AUG,103.0
Scotland,,1922,SEP,78.3
Scotland,,1922,OCT,74.6
Scotland,,1922,NOV,105.2
Scotland,,1922,DEC,145.7
Scotland,,1923,JAN,183.2
Scotland,,1923,FEB,147.2
Scotland,,1923,MAR,55.1
Scotland,,1923,APR,97.6
Scotland,,1923,MAY,103.5
Scotland,,1923,JUN,64.0
Scotland,,1923,JUL,121.1
Scotland,,1923,AUG,183.2
Scotland,,1923,SEP,167.0
Scotland,,1923,OCT,202.4
Scotland,,1923,NOV,150.0
Scotland,,1923,DEC,149.3
Scotland,,1924,JAN,125.1
Scotland,,1924,FEB,65.9
Scotland,,1924,MAR,39.7
Scotland,,1924,APR,77.7
Scotland,,1924,MAY,119.6
Scotland,,1924,JUN,86.9
Scotland,,1924,JUL,144.0
Scotland,,1924,AUG,137.9
Scotland,,1924,SEP,170.8
Scotland,,1924,OCT,123.0
Scotland,,1924,NOV,101.2
Scotland,,1924,DEC,214.8
Scotland,,1925,JAN,142.3
Scotland,,1925,FEB,160.5
Scotland,,1925,MAR,88.8
Scotland,,1925,APR,130.6
Scotland,,1925,MAY,155.9
Scotland,,1925,JUN,32.8
Scotland,,1925,JUL,74.6
Scotland,,1925,AUG,87.5
Scotland,,1925,SEP,121.8
Scotland,,1925,OCT,125.3
Scotland,,1925,NOV,53.9
Scotland,,1925,DEC,137.1
Scotland,,1926,JAN,183.7
Scotland,,1926,FEB,123.5
Scotland,,1926,MAR,130.2
Scotland,,1926,APR,84.3
Scotland,,1926,MAY,86.2
Scotland,,1926,JUN,86.6
Scotland,,1926,JUL,85.4
Scotland,,1926,AUG,111.1
Scotland,,1926,SEP,135.0
Scotland,,1926,OCT,178.3
Scotland,,1926,NOV,176.9
Scotland,,1926,DEC,110.1
Scotland,,1927,JAN,201.8
Scotland,,1927,FEB,78.6
Scotland,,1927,MAR,102.2
Scotland,,1927,APR,132.3
Scotland,,1927,MAY,82.6
Scotland,,1927,JUN,123.5
Scotland,,1927,JUL,101.5
Scotland,,1927,AUG,133.8
Scotland,,1927,SEP,189.7
Scotland,,1927,OCT,182.0
Scotland,,1927,NOV,148.7
Scotland,,1927,DEC,43.4
Scotland,,1928,JAN,292.2
Scotland,,1928,FEB,146.1
Scotland,,1928,MAR,126.1
Scotland,,1928,APR,65.1
Scotland,,1928,MAY,48.7
Scotland,,1928,JUN,126.6
Scotland,,1928,JUL,99.0
Scotland,,1928,AUG,133.8
Scotland,,1928,SEP,116.7
Scotland,,1928,OCT,192.1
Scotland,,1928,NOV,191.9
Scotland,,1928,DEC,147.8
Scotland,,1929,JAN,51.9
Scotland,,1929,FEB,46.6
Scotland,,1929,MAR,28.7
Scotland,,1929,APR,61.0
Scotland,,1929,MAY,94.1
Scotland,,1929,JUN,87.9
Scotland,,1929,JUL,108.1
Scotland,,1929,AUG,158.6
Scotland,,1929,SEP,86.2
Scotland,,1929,OCT,204.0
Scotland,,1929,NOV,180.5
Scotland,,1929,DEC,267.2
Scotland,,1930,JAN,198.7
Scotland,,1930,FEB,24.2
Scotland,,1930,MAR,85.6
Scotland,,1930,APR,64.6
Scotland,,1930,MAY,67.6
Scotland,,1930,JUN,85.5
Scotland,,1930,JUL,90.3
Scotland,,1930,AUG,187.3
Scotland,,1930,SEP,125.3
Scotland,,1930,OCT,204.3
Scotland,,1930,NOV,181.8
Scotland,,1930,DEC,143.3
Scotland,,1931,JAN,162.1
Scotland,,1931,FEB,136.6
Scotland,,1931,MAR,37.4
Scotland,,1931,APR,83.4
Scotland,,1931,MAY,113.7
Scotland,,1931,JUN,137.7
Scotland,,1931,JUL,133.5
Scotland,,1931,AUG,67.9
Scotland,,1931,SEP,50.9
Scotland,,1931,OCT,118.4
Scotland,,1931,NOV,186.4
Scotland,,1931,DEC,149.9
Scotland,,1932,JAN,231.6
Scotland,,1932,FEB,10.3
Scotland,,1932,MAR,93.6
Scotland,,1932,APR,132.9
Scotland,,1932,MAY,87.1
Scotland,,1932,JUN,36.9
Scotland,,1932,JUL,125.6
Scotland,,1932,AUG,80.9
Scotland,,1932,SEP,144.5
Scotland,,1932,OCT,214.5
Scotland,,1932,NOV,152.0
Scotland,,1932,DEC,183.4
Scotland,,1933,JAN,149.8
Scotland,,1933,FEB,125.1
Scotland,,1933,MAR,71.6
Scotland,,1933,APR,95.6
Scotland,,1933,MAY,55.6
Scotland,,1933,JUN,66.2
Scotland,,1933,JUL,110.4
Scotland,,1933,AUG,104.4
Scotland,,1933,SEP,40.0
Scotland,,1933,OCT,153.6
Scotland,,1933,NOV,78.6
Scotland,,1933,DEC,40.2
Scotland,,1934,JAN,177.6
Scotland,,1934,FEB,42.2
Scotland,,1934,MAR,100.3
Scotland,,1934,APR,146.8
Scotland,,1934,MAY,98.7
Scotland,,1934,JUN,61.4
Scotland,,1934,JUL,113.8
Scotland,,1934,AUG,134.2
Scotland,,1934,SEP,145.8
Scotland,,1934,OCT,205.9
Scotland,,1934,NOV,60.6
Scotland,,1934,DEC,177.1
Scotland,,1935,JAN,104.3
Scotland,,1935,FEB,161.4
Scotland,,1935,MAR,78.4
Scotland,,1935,APR,107.5
Scotland,,1935,MAY,35.5
Scotland,,1935,JUN,111.3
Scotland,,1935,JUL,70.9
Scotland,,1935,AUG,105.7
Scotland,,1935,SEP,187.5
Scotland,,1935,OCT,258.1
Scotland,,1935,NOV,148.9
Scotland,,1935,DEC,97.6
Scotland,,1936,JAN,133.3
Scotland,,1936,FEB,82.5
Scotland,,1936,MAR,72.4
Scotland,,1936,APR,47.3
Scotland,,1936,MAY,50.6
Scotland,,1936,JUN,52.8
Scotland,,1936,JUL,149.9
Scotland,,1936,AUG,85.1
Scotland,,1936,SEP,117.4
Scotland,,1936,OCT,156.0
Scotland,,1936,NOV,112.3
Scotland,,1936,DEC,206.4
Scotland,,1937,JAN,204.6
Scotland,,1937,FEB,141.2
Scotland,,1937,MAR,67.2
Scotland,,1937,APR,53.7
Scotland,,1937,MAY,64.4
Scotland,,1937,JUN,80.5
Scotland,,1937,JUL,121.5
Scotland,,1937,AUG,107.5
Scotland,,1937,SEP,101.3
Scotland,,1937,OCT,98.1
Scotland,,1937,NOV,42.3
Scotland,,1937,DEC,91.9
Scotland,,1938,JAN,220.4
Scotland,,1938,FEB,105.3
Scotland,,1938,MAR,132.3
Scotland,,1938,APR,29.0
Scotland,,1938,MAY,104.1
Scotland,,1938,JUN,155.0
Scotland,,1938,JUL,145.0
Scotland,,1938,AUG,90.1
Scotland,,1938,SEP,123.4
Scotland,,1938,OCT,247.7
Scotland,,1938,NOV,244.8
Scotland,,1938,DEC,138.7
Scotland,,1939,JAN,140.3
Scotland,,1939,FEB,167.6
Scotland,,1939,MAR,116.5
Scotland,,1939,APR,70.5
Scotland,,1939,MAY,38.3
Scotland,,1939,JUN,64.0
Scotland,,1939,JUL,170.1
Scotland,,1939,AUG,67.6
Scotland,,1939,SEP,73.3
Scotland,,1939,OCT,96.0
Scotland,,1939,NOV,212.0
Scotland,,1939,DEC,90.2
Scotland,,1940,JAN,57.6
Scotland,,1940,FEB,64.1
Scotland,,1940,MAR,120.0
Scotland,,1940,APR,87.7
Scotland,,1940,MAY,52.0
Scotland,,1940,JUN,38.8
Scotland,,1940,JUL,185.6
Scotland,,1940,AUG,82.2
Scotland,,1940,SEP,110.3
Scotland,,1940,OCT,159.2
Scotland,,1940,NOV,211.8
Scotland,,1940,DEC,168.3
Scotland,,1941,JAN,57.9
Scotland,,1941,FEB,126.6
Scotland,,1941,MAR,71.0
Scotland,,1941,APR,67.6
Scotland,,1941,MAY,72.7
Scotland,,1941,JUN,30.9
Scotland,,1941,JUL,104.4
Scotland,,1941,AUG,162.1
Scotland,,1941,SEP,58.7
Scotland,,1941,OCT,151.8
Scotland,,1941,NOV,147.3
Scotland,,1941,DEC,117.8
Scotland,,1942,JAN,159.1
Scotland,,1942,FEB,77.3
Scotland,,1942,MAR,71.4
Scotland,,1942,APR,64.1
Scotland,,1942,MAY,86.8
Scotland,,1942,JUN,58.3
Scotland,,1942,JUL,112.9
Scotland,,1942,AUG,138.7
Scotland,,1942,SEP,165.0
Scotland,,1942,OCT,190.8
Scotland,,1942,NOV,57.1
Scotland,,1942,DEC,197.0
Scotland,,1943,JAN,145.0
Scotland,,1943,FEB,149.3
Scotland,,1943,MAR,84.9
Scotland,,1943,APR,120.6
Scotland,,1943,MAY,110.2
Scotland,,1943,JUN,101.1
Scotland,,1943,JUL,90.0
Scotland,,1943,AUG,165.4
Scotland,,1943,SEP,117.2
Scotland,,1943,OCT,214.0
Scotland,,1943,NOV,119.9
Scotland,,1943,DEC,86.3
Scotland,,1944,JAN,175.2
Scotland,,1944,FEB,77.5
Scotland,,1944,MAR,60.1
Scotland,,1944,APR,84.5
Scotland,,1944,MAY,104.6
Scotland,,1944,JUN,116.7
Scotland,,1944,JUL,75.2
Scotland,,1944,AUG,95.5
Scotland,,1944,SEP,136.7
Scotland,,1944,OCT,158.7
Scotland,,1944,NOV,189.8
Scotland,,1944,DEC,164.2
Scotland,,1945,JAN,138.3
Scotland,,1945,FEB,167.9
Scotland,,1945,MAR,93.4
Scotland,,1945,APR,64.4
Scotland,,1945,MAY,123.6
Scotland,,1945,JUN,113.5
Scotland,,1945,JUL,94.8
Scotland,,1945,AUG,83.3
Scotland,,1945,SEP,145.9
Scotland,,1945,OCT,144.7
Scotland,,1945,NOV,28.8
Scotland,,1945,DEC,157.2
Scotland,,1946,JAN,158.3
Scotland,,1946,FEB,114.2
Scotland,,1946,MAR,76.8
Scotland,,1946,APR,61.2
Scotland,,1946,MAY,46.5
Scotland,,1946,JUN,110.1
Scotland,,1946,JUL,150.5
Scotland,,1946,AUG,122.1
Scotland,,1946,SEP,180.0
Scotland,,1946,OCT,19.4
Scotland,,1946,NOV,178.7
Scotland,,1946,DEC,138.3
Scotland,,1947,JAN,132.7
Scotland,,1947,FEB,34.4
Scotland,,1947,MAR,97.5
Scotland,,1947,APR,191.1
Scotland,,1947,MAY,97.9
Scotland,,1947,JUN,109.2
Scotland,,1947,JUL,105.3
Scotland,,1947,AUG,5.1
Scotland,,1947,SEP,156.2
Scotland,,1947,OCT,76.7
Scotland,,1947,NOV,215.8
Scotland,,1947,DEC,89.2
Scotland,,1948,JAN,185.9
Scotland,,1948,FEB,133.8
Scotland,,1948,MAR,110.4
Scotland,,1948,APR,101.4
Scotland,,1948,MAY,70.6
Scotland,,1948,JUN,137.8
Scotland,,1948,JUL,109.1
Scotland,,1948,AUG,188.8
Scotland,,1948,SEP,175.2
Scotland,,1948,OCT,175.6
Scotland,,1948,NOV,116.2
Scotland,,1948,DEC,188.2
Scotland,,1949,JAN,180.0
Scotland,,1949,FEB,145.2
Scotland,,1949,MAR,88.2
Scotland,,1949,APR,142.1
Scotland,,1949,MAY,78.2
Scotland,,1949,JUN,44.5
Scotland,,1949,JUL,67.0
Scotland,,1949,AUG,151.7
Scotland,,1949,SEP,78.6
Scotland,,1949,OCT,170.3
Scotland,,1949,NOV,154.9
Scotland,,1949,DEC,260.8
Scotland,,1950,JAN,122.4
Scotland,,1950,FEB,146.0
Scotland,,1950,MAR,103.6
Scotland,,1950,APR,133.5
Scotland,,1950,MAY,52.6
Scotland,,1950,JUN,91.0
Scotland,,1950,JUL,139.7
Scotland,,1950,AUG,143.1
Scotland,,1950,SEP,267.6
Scotland,,1950,OCT,133.1
Scotland,,1950,NOV,141.3
Scotland,,1950,DEC,93.0
Scotland,,1951,JAN,159.8
Scotland,,1951,FEB,112.7
Scotland,,1951,MAR,98.6
Scotland,,1951,APR,125.1
Scotland,,1951,MAY,41.7
Scotland,,1951,JUN,62.7
Scotland,,1951,JUL,117.2
Scotland,,1951,AUG,148.7
Scotland,,1951,SEP,94.6
Scotland,,1951,OCT,60.7
Scotland,,1951,NOV,224.9
Scotland,,1951,DEC,212.4
Scotland,,1952,JAN,141.1
Scotland,,1952,FEB,67.5
Scotland,,1952,MAR,106.5
Scotland,,1952,APR,68.1
Scotland,,1952,MAY,70.0
Scotland,,1952,JUN,95.5
Scotland,,1952,JUL,83.3
Scotland,,1952,AUG,139.8
Scotland,,1952,SEP,102.0
Scotland,,1952,OCT,148.3
Scotland,,1952,NOV,106.9
Scotland,,1952,DEC,154.5
Scotland,,1953,JAN,87.4
Scotland,,1953,FEB,86.2
Scotland,,1953,MAR,44.4
Scotland,,1953,APR,101.6
Scotland,,1953,MAY,93.1
Scotland,,1953,JUN,63.8
Scotland,,1953,JUL,158.0
Scotland,,1953,AUG,115.7
Scotland,,1953,SEP,144.6
Scotland,,1953,OCT,99.0
Scotland,,1953,NOV,205.2
Scotland,,1953,DEC,149.6
Scotland,,1954,JAN,134.5
Scotland,,1954,FEB,111.7
Scotland,,1954,MAR,101.4
Scotland,,1954,APR,54.6
Scotland,,1954,MAY,123.4
Scotland,,1954,JUN,107.2
